ANSS,Date
352.5299987792969,2021-06-29
347.05999755859375,2021-06-30
349.239990234375,2021-07-01
353.4100036621094,2021-07-02
355.6400146484375,2021-07-06
353.2799987792969,2021-07-07
352.239990234375,2021-07-08
353.760009765625,2021-07-09
350.94000244140625,2021-07-12
351.5199890136719,2021-07-13
352.3699951171875,2021-07-14
352.2099914550781,2021-07-15
349.7900085449219,2021-07-16
343.4700012207031,2021-07-19
350.8699951171875,2021-07-20
354.3800048828125,2021-07-21
358.2300109863281,2021-07-22
365.3999938964844,2021-07-23
363.25,2021-07-26
359.8500061035156,2021-07-27
362.6300048828125,2021-07-28
365.3699951171875,2021-07-29
368.4599914550781,2021-07-30
369.6300048828125,2021-08-02
370.82000732421875,2021-08-03
372.57000732421875,2021-08-04
373.4700012207031,2021-08-05
374.739990234375,2021-08-06
371.6300048828125,2021-08-09
361.67999267578125,2021-08-10
363.0799865722656,2021-08-11
363.45001220703125,2021-08-12
362.5899963378906,2021-08-13
363.20001220703125,2021-08-16
357.2699890136719,2021-08-17
353.6099853515625,2021-08-18
357.7200012207031,2021-08-19
362.2200012207031,2021-08-20
367.0199890136719,2021-08-23
368.7300109863281,2021-08-24
365.8299865722656,2021-08-25
361.30999755859375,2021-08-26
365.0199890136719,2021-08-27
365.79998779296875,2021-08-30
365.3599853515625,2021-08-31
370.05999755859375,2021-09-01
368.3999938964844,2021-09-02
368.3800048828125,2021-09-03
372.07000732421875,2021-09-07
372.5299987792969,2021-09-08
371.9700012207031,2021-09-09
373.6099853515625,2021-09-10
366.3800048828125,2021-09-13
369.07000732421875,2021-09-14
372.75,2021-09-15
374.5,2021-09-16
364.6300048828125,2021-09-17
356.3999938964844,2021-09-20
353.4200134277344,2021-09-21
357.8399963378906,2021-09-22
361.0400085449219,2021-09-23
361.54998779296875,2021-09-24
355.8599853515625,2021-09-27
343.6099853515625,2021-09-28
340.9599914550781,2021-09-29
340.45001220703125,2021-09-30
344.739990234375,2021-10-01
334.989990234375,2021-10-04
341.3599853515625,2021-10-05
344.6099853515625,2021-10-06
348.7099914550781,2021-10-07
345.6700134277344,2021-10-08
344.1099853515625,2021-10-11
343.7200012207031,2021-10-12
347.80999755859375,2021-10-13
359.3999938964844,2021-10-14
358.8500061035156,2021-10-15
360.9599914550781,2021-10-18
366.0299987792969,2021-10-19
365.6499938964844,2021-10-20
370.6499938964844,2021-10-21
370.0400085449219,2021-10-22
374.2099914550781,2021-10-25
376.4700012207031,2021-10-26
370.1400146484375,2021-10-27
374.989990234375,2021-10-28
379.5799865722656,2021-10-29
376.44000244140625,2021-11-01
384.1700134277344,2021-11-02
384.8599853515625,2021-11-03
409.9700012207031,2021-11-04
406.69000244140625,2021-11-05
406.25,2021-11-08
405.9700012207031,2021-11-09
392.6600036621094,2021-11-10
385.4100036621094,2021-11-11
391.82000732421875,2021-11-12
394.42999267578125,2021-11-15
400.3999938964844,2021-11-16
399.3599853515625,2021-11-17
398.6199951171875,2021-11-18
402.5199890136719,2021-11-19
396.9800109863281,2021-11-22
392.2099914550781,2021-11-23
390.04998779296875,2021-11-24
382.4800109863281,2021-11-26
397.7200012207031,2021-11-29
391.4800109863281,2021-11-30
380.1400146484375,2021-12-01
395.0899963378906,2021-12-02
385.3800048828125,2021-12-03
394.42999267578125,2021-12-06
403.6000061035156,2021-12-07
404.6099853515625,2021-12-08
394.2699890136719,2021-12-09
398.45001220703125,2021-12-10
404.6000061035156,2021-12-13
394.1499938964844,2021-12-14
405.4200134277344,2021-12-15
398.1400146484375,2021-12-16
396.8599853515625,2021-12-17
385.92999267578125,2021-12-20
396.4599914550781,2021-12-21
400.6400146484375,2021-12-22
403.5899963378906,2021-12-23
411.2200012207031,2021-12-27
409.9200134277344,2021-12-28
407.05999755859375,2021-12-29
405.67999267578125,2021-12-30
401.1199951171875,2021-12-31
395.489990234375,2022-01-03
391.1000061035156,2022-01-04
376.94000244140625,2022-01-05
368.8800048828125,2022-01-06
362.0799865722656,2022-01-07
363.17999267578125,2022-01-10
369.3399963378906,2022-01-11
370.1499938964844,2022-01-12
352.0799865722656,2022-01-13
348.5400085449219,2022-01-14
337.5400085449219,2022-01-18
337.1000061035156,2022-01-19
333.32000732421875,2022-01-20
325.739990234375,2022-01-21
334.7699890136719,2022-01-24
321.6099853515625,2022-01-25
318.07000732421875,2022-01-26
309.6199951171875,2022-01-27
322.7699890136719,2022-01-28
340.010009765625,2022-01-31
337.3699951171875,2022-02-01
338.1700134277344,2022-02-02
325.0799865722656,2022-02-03
326.7900085449219,2022-02-04
329.7300109863281,2022-02-07
330.0899963378906,2022-02-08
341.4700012207031,2022-02-09
333.010009765625,2022-02-10
319.0199890136719,2022-02-11
317.1199951171875,2022-02-14
325.2200012207031,2022-02-15
323.6000061035156,2022-02-16
310.7900085449219,2022-02-17
299.57000732421875,2022-02-18
302.989990234375,2022-02-22
296.7300109863281,2022-02-23
316.489990234375,2022-02-24
324.3800048828125,2022-02-25
324.19000244140625,2022-02-28
318.2300109863281,2022-03-01
323.25,2022-03-02
316.239990234375,2022-03-03
311.3699951171875,2022-03-04
305.8699951171875,2022-03-07
298.95001220703125,2022-03-08
312.3299865722656,2022-03-09
303.55999755859375,2022-03-10
293.6199951171875,2022-03-11
289.94000244140625,2022-03-14
298.0899963378906,2022-03-15
310.9200134277344,2022-03-16
309.6300048828125,2022-03-17
318.6000061035156,2022-03-18
310.6499938964844,2022-03-21
317.3900146484375,2022-03-22
306.42999267578125,2022-03-23
310.9599914550781,2022-03-24
308.9700012207031,2022-03-25
318.3999938964844,2022-03-28
327.6499938964844,2022-03-29
320.30999755859375,2022-03-30
317.6499938964844,2022-03-31
316.489990234375,2022-04-01
323.2099914550781,2022-04-04
319.05999755859375,2022-04-05
311.54998779296875,2022-04-06
311.1099853515625,2022-04-07
303.04998779296875,2022-04-08
294.70001220703125,2022-04-11
291.1600036621094,2022-04-12
295.79998779296875,2022-04-13
282.3299865722656,2022-04-14
281.6600036621094,2022-04-18
291.4599914550781,2022-04-19
291.25,2022-04-20
284.19000244140625,2022-04-21
276.5199890136719,2022-04-22
282.1600036621094,2022-04-25
270.6099853515625,2022-04-26
269.42999267578125,2022-04-27
287.30999755859375,2022-04-28
275.69000244140625,2022-04-29
279.92999267578125,2022-05-02
279.9100036621094,2022-05-03
288.7099914550781,2022-05-04
272.6700134277344,2022-05-05
261.5899963378906,2022-05-06
249.1699981689453,2022-05-09
250.63999938964844,2022-05-10
238.75,2022-05-11
240.5399932861328,2022-05-12
254.57000732421875,2022-05-13
247.85000610351562,2022-05-16
252.94000244140625,2022-05-17
242.27000427246094,2022-05-18
248.0,2022-05-19
252.14999389648438,2022-05-20
254.42999267578125,2022-05-23
248.22000122070312,2022-05-24
247.36000061035156,2022-05-25
252.9499969482422,2022-05-26
264.6199951171875,2022-05-27
260.3599853515625,2022-05-31
254.9199981689453,2022-06-01
266.75,2022-06-02
259.0400085449219,2022-06-03
258.9200134277344,2022-06-06
263.260009765625,2022-06-07
258.8299865722656,2022-06-08
250.80999755859375,2022-06-09
241.8699951171875,2022-06-10
230.57000732421875,2022-06-13
229.75999450683594,2022-06-14
238.75,2022-06-15
227.6999969482422,2022-06-16
232.60000610351562,2022-06-17
235.3300018310547,2022-06-21
235.5800018310547,2022-06-22
246.5399932861328,2022-06-23
256.95001220703125,2022-06-24
250.8000030517578,2022-06-27
240.13999938964844,2022-06-28
241.4600067138672,2022-06-29
239.2899932861328,2022-06-30
240.19000244140625,2022-07-01
245.19000244140625,2022-07-05
247.4199981689453,2022-07-06
252.33999633789062,2022-07-07
249.64999389648438,2022-07-08
244.33999633789062,2022-07-11
238.60000610351562,2022-07-12
234.47000122070312,2022-07-13
234.39999389648438,2022-07-14
240.7899932861328,2022-07-15
236.92999267578125,2022-07-18
247.86000061035156,2022-07-19
257.0799865722656,2022-07-20
260.1700134277344,2022-07-21
260.1700134277344,2022-07-22
257.9200134277344,2022-07-25
253.75,2022-07-26
265.1199951171875,2022-07-27
276.3999938964844,2022-07-28
278.989990234375,2022-07-29
279.2099914550781,2022-08-01
276.1000061035156,2022-08-02
282.1400146484375,2022-08-03
292.6300048828125,2022-08-04
285.4800109863281,2022-08-05
282.6499938964844,2022-08-08
279.2300109863281,2022-08-09
287.20001220703125,2022-08-10
280.1400146484375,2022-08-11
284.57000732421875,2022-08-12
286.3599853515625,2022-08-15
283.7200012207031,2022-08-16
279.989990234375,2022-08-17
279.8800048828125,2022-08-18
271.6199951171875,2022-08-19
262.760009765625,2022-08-22
259.3599853515625,2022-08-23
260.4599914550781,2022-08-24
267.2099914550781,2022-08-25
254.30999755859375,2022-08-26
251.16000366210938,2022-08-29
249.7899932861328,2022-08-30
248.3000030517578,2022-08-31
246.49000549316406,2022-09-01
244.6300048828125,2022-09-02
241.25999450683594,2022-09-06
249.77000427246094,2022-09-07
254.8800048828125,2022-09-08
258.79998779296875,2022-09-09
261.4200134277344,2022-09-12
248.75999450683594,2022-09-13
247.0,2022-09-14
241.4499969482422,2022-09-15
240.74000549316406,2022-09-16
241.42999267578125,2022-09-19
239.35000610351562,2022-09-20
235.4199981689453,2022-09-21
232.0399932861328,2022-09-22
229.5399932861328,2022-09-23
229.72000122070312,2022-09-26
227.57000732421875,2022-09-27
232.19000244140625,2022-09-28
227.52999877929688,2022-09-29
221.6999969482422,2022-09-30
227.97000122070312,2022-10-03
233.2100067138672,2022-10-04
233.83999633789062,2022-10-05
232.22999572753906,2022-10-06
218.3000030517578,2022-10-07
209.11000061035156,2022-10-10
200.3300018310547,2022-10-11
201.9499969482422,2022-10-12
205.6699981689453,2022-10-13
203.2100067138672,2022-10-14
211.8000030517578,2022-10-17
216.9499969482422,2022-10-18
214.19000244140625,2022-10-19
210.50999450683594,2022-10-20
214.14999389648438,2022-10-21
216.07000732421875,2022-10-24
219.5,2022-10-25
218.16000366210938,2022-10-26
216.47999572753906,2022-10-27
220.88999938964844,2022-10-28
221.16000366210938,2022-10-31
219.24000549316406,2022-11-01
209.4499969482422,2022-11-02
212.05999755859375,2022-11-03
213.91000366210938,2022-11-04
221.38999938964844,2022-11-07
228.60000610351562,2022-11-08
225.60000610351562,2022-11-09
249.19000244140625,2022-11-10
255.7100067138672,2022-11-11
251.85000610351562,2022-11-14
254.2100067138672,2022-11-15
252.9199981689453,2022-11-16
243.9199981689453,2022-11-17
243.75999450683594,2022-11-18
241.27999877929688,2022-11-21
244.02999877929688,2022-11-22
246.9600067138672,2022-11-23
246.44000244140625,2022-11-25
241.75,2022-11-28
240.6300048828125,2022-11-29
254.3000030517578,2022-11-30
259.6099853515625,2022-12-01
256.739990234375,2022-12-02
249.2899932861328,2022-12-05
243.89999389648438,2022-12-06
242.9199981689453,2022-12-07
244.8800048828125,2022-12-08
242.2100067138672,2022-12-09
244.86000061035156,2022-12-12
254.5399932861328,2022-12-13
256.1000061035156,2022-12-14
248.02999877929688,2022-12-15
242.7899932861328,2022-12-16
235.39999389648438,2022-12-19
236.67999267578125,2022-12-20
241.88999938964844,2022-12-21
237.2100067138672,2022-12-22
237.5500030517578,2022-12-23
236.86000061035156,2022-12-27
234.38999938964844,2022-12-28
243.55999755859375,2022-12-29
241.58999633789062,2022-12-30
238.63999938964844,2023-01-03
242.94000244140625,2023-01-04
231.64999389648438,2023-01-05
239.41000366210938,2023-01-06
247.99000549316406,2023-01-09
248.39999389648438,2023-01-10
252.16000366210938,2023-01-11
251.97000122070312,2023-01-12
254.10000610351562,2023-01-13
252.67999267578125,2023-01-17
251.66000366210938,2023-01-18
248.39999389648438,2023-01-19
256.4200134277344,2023-01-20
260.7900085449219,2023-01-23
257.6000061035156,2023-01-24
260.0299987792969,2023-01-25
266.5799865722656,2023-01-26
266.6700134277344,2023-01-27
261.55999755859375,2023-01-30
266.3599853515625,2023-01-31
274.3900146484375,2023-02-01
282.5,2023-02-02
275.2300109863281,2023-02-03
272.42999267578125,2023-02-06
277.0899963378906,2023-02-07
272.3599853515625,2023-02-08
271.4200134277344,2023-02-09
267.0400085449219,2023-02-10
272.760009765625,2023-02-13
274.2799987792969,2023-02-14
277.8999938964844,2023-02-15
273.239990234375,2023-02-16
270.760009765625,2023-02-17
265.80999755859375,2023-02-21
266.7799987792969,2023-02-22
294.75,2023-02-23
291.3399963378906,2023-02-24
295.67999267578125,2023-02-27
303.6099853515625,2023-02-28
299.20001220703125,2023-03-01
307.5,2023-03-02
310.3699951171875,2023-03-03
308.70001220703125,2023-03-06
301.30999755859375,2023-03-07
302.6300048828125,2023-03-08
300.2200012207031,2023-03-09
296.0299987792969,2023-03-10
302.75,2023-03-13
308.29998779296875,2023-03-14
308.9599914550781,2023-03-15
314.0799865722656,2023-03-16
311.0899963378906,2023-03-17
313.6000061035156,2023-03-20
314.4200134277344,2023-03-21
309.1300048828125,2023-03-22
314.6499938964844,2023-03-23
315.70001220703125,2023-03-24
316.94000244140625,2023-03-27
317.7099914550781,2023-03-28
320.07000732421875,2023-03-29
326.0400085449219,2023-03-30
332.79998779296875,2023-03-31
329.3999938964844,2023-04-03
328.760009765625,2023-04-04
323.29998779296875,2023-04-05
322.0799865722656,2023-04-06
321.8399963378906,2023-04-10
321.4100036621094,2023-04-11
316.489990234375,2023-04-12
319.8500061035156,2023-04-13
317.4700012207031,2023-04-14
320.17999267578125,2023-04-17
321.3800048828125,2023-04-18
324.3800048828125,2023-04-19
323.45001220703125,2023-04-20
323.57000732421875,2023-04-21
322.9700012207031,2023-04-24
312.70001220703125,2023-04-25
311.239990234375,2023-04-26
315.0,2023-04-27
313.9200134277344,2023-04-28
314.1700134277344,2023-05-01
308.82000732421875,2023-05-02
307.989990234375,2023-05-03
302.9599914550781,2023-05-04
301.67999267578125,2023-05-05
294.3299865722656,2023-05-08
293.6499938964844,2023-05-09
295.80999755859375,2023-05-10
296.010009765625,2023-05-11
297.489990234375,2023-05-12
298.9599914550781,2023-05-15
299.1499938964844,2023-05-16
301.7099914550781,2023-05-17
306.8999938964844,2023-05-18
305.55999755859375,2023-05-19
306.3500061035156,2023-05-22
298.79998779296875,2023-05-23
298.75,2023-05-24
306.30999755859375,2023-05-25
319.3999938964844,2023-05-26
329.1600036621094,2023-05-30
323.5899963378906,2023-05-31
323.239990234375,2023-06-01
325.0,2023-06-02
326.0199890136719,2023-06-05
325.5899963378906,2023-06-06
312.8500061035156,2023-06-07
316.04998779296875,2023-06-08
325.5299987792969,2023-06-09
329.9700012207031,2023-06-12
333.2300109863281,2023-06-13
334.30999755859375,2023-06-14
336.80999755859375,2023-06-15
334.3699951171875,2023-06-16
331.30999755859375,2023-06-20
325.04998779296875,2023-06-21
325.67999267578125,2023-06-22
319.5400085449219,2023-06-23
316.20001220703125,2023-06-26
323.32000732421875,2023-06-27
324.30999755859375,2023-06-28
326.04998779296875,2023-06-29
330.2699890136719,2023-06-30
326.95001220703125,2023-07-03
323.9200134277344,2023-07-05
321.3900146484375,2023-07-06
320.1700134277344,2023-07-07
332.2099914550781,2023-07-10
333.7200012207031,2023-07-11
336.8500061035156,2023-07-12
347.2699890136719,2023-07-13
344.25,2023-07-14
347.8299865722656,2023-07-17
348.9800109863281,2023-07-18
348.80999755859375,2023-07-19
340.5,2023-07-20
341.760009765625,2023-07-21
339.8399963378906,2023-07-24
344.1700134277344,2023-07-25
338.4800109863281,2023-07-26
334.3299865722656,2023-07-27
338.2300109863281,2023-07-28
342.1000061035156,2023-07-31
336.7300109863281,2023-08-01
325.3699951171875,2023-08-02
305.4700012207031,2023-08-03
304.6499938964844,2023-08-04
306.70001220703125,2023-08-07
302.3900146484375,2023-08-08
297.44000244140625,2023-08-09
298.010009765625,2023-08-10
301.2099914550781,2023-08-11
303.3800048828125,2023-08-14
296.5,2023-08-15
296.2699890136719,2023-08-16
290.0899963378906,2023-08-17
292.5899963378906,2023-08-18
296.5199890136719,2023-08-21
295.9700012207031,2023-08-22
302.8299865722656,2023-08-23
298.55999755859375,2023-08-24
304.8900146484375,2023-08-25
308.1499938964844,2023-08-28
314.2099914550781,2023-08-29
315.9599914550781,2023-08-30
318.8699951171875,2023-08-31
319.0299987792969,2023-09-01
317.4599914550781,2023-09-05
320.9700012207031,2023-09-06
318.4800109863281,2023-09-07
314.3500061035156,2023-09-08
315.0,2023-09-11
312.6000061035156,2023-09-12
311.2799987792969,2023-09-13
317.9800109863281,2023-09-14
310.7200012207031,2023-09-15
311.9200134277344,2023-09-18
309.25,2023-09-19
310.2099914550781,2023-09-20
300.760009765625,2023-09-21
302.9100036621094,2023-09-22
301.7300109863281,2023-09-25
295.1199951171875,2023-09-26
294.3399963378906,2023-09-27
297.8599853515625,2023-09-28
297.54998779296875,2023-09-29
297.3999938964844,2023-10-02
287.3900146484375,2023-10-03
290.82000732421875,2023-10-04
290.17999267578125,2023-10-05
296.510009765625,2023-10-06
300.9100036621094,2023-10-09
303.2799987792969,2023-10-10
304.8800048828125,2023-10-11
300.67999267578125,2023-10-12
293.1300048828125,2023-10-13
297.1700134277344,2023-10-16
297.69000244140625,2023-10-17
290.4800109863281,2023-10-18
285.9200134277344,2023-10-19
279.7200012207031,2023-10-20
275.94000244140625,2023-10-23
277.30999755859375,2023-10-24
270.739990234375,2023-10-25
268.7900085449219,2023-10-26
270.75,2023-10-27
275.1400146484375,2023-10-30
278.260009765625,2023-10-31
278.75,2023-11-01
272.8500061035156,2023-11-02
287.739990234375,2023-11-03
280.92999267578125,2023-11-06
281.79998779296875,2023-11-07
286.94000244140625,2023-11-08
284.4200134277344,2023-11-09
291.5,2023-11-10
291.0,2023-11-13
297.94000244140625,2023-11-14
298.57000732421875,2023-11-15
301.6600036621094,2023-11-16
299.4599914550781,2023-11-17
302.44000244140625,2023-11-20
299.54998779296875,2023-11-21
298.5199890136719,2023-11-22
297.8999938964844,2023-11-24
297.2300109863281,2023-11-27
294.6199951171875,2023-11-28
298.8599853515625,2023-11-29
293.3599853515625,2023-11-30
295.4800109863281,2023-12-01
287.5400085449219,2023-12-04
279.2699890136719,2023-12-05
282.0,2023-12-06
286.1099853515625,2023-12-07
